"INDV","F_MISS","acc_v2.7","id_v2.7"
"PI641061:250032147",0.241141,"PI641061",250032147
"PI641062:250033284",0.222977,"PI641062",250033284
"PI641063:250033335",0.236324,"PI641063",250033335
"PI641064:250033274",0.246112,"PI641064",250033274
"PI641065:250033289",0.296331,"PI641065",250033289
"PI641066:250032084",0.23389,"PI641066",250032084
"PI641067:250033406",0.312124,"PI641067",250033406
"PI641068:250033323",0.32851,"PI641068",250033323
"PI641068:250041979",0.362603,"PI641068",250041979
"PI641069:250033447",0.266191,"PI641069",250033447
"PI641070:250032048",0.315601,"PI641070",250032048
"PI641071:250032088",0.190635,"PI641071",250032088
"PI641072:250031941",0.215431,"PI641072",250031941
"PI641073:250033306",0.389497,"PI641073",250033306
"PI641073:250042378",0.220174,"PI641073",250042378
"PI641074:250033444",0.21023,"PI641074",250033444
"PI641075:250033401",0.196764,"PI641075",250033401
"PI641075:250042333",0.22984,"PI641075",250042333
"PI641076:250032180",0.263822,"PI641076",250032180
"PI641224:250033040",0.286921,"PI641224",250033040
"PI641225:250032919",0.286124,"PI641225",250032919
"PI641226:250032967",0.164724,"PI641226",250032967
"PI641229:250031189",0.106141,"PI641229",250031189
"PI641230:250042455",0.372233,"PI641230",250042455
"PI641232:250031824",0.249388,"PI641232",250031824
"PI641234:250032061",0.303815,"PI641234",250032061
"PI641234:250042424",0.273063,"PI641234",250042424
"PI641238:250033068",0.385975,"PI641238",250033068
"PI641242:250031404",0.0760609,"PI641242",250031404
"PI641243:250033185",0.210296,"PI641243",250033185
"PI641244:250033486",0.259868,"PI641244",250033486
"PI641245:250042541",0.383401,"PI641245",250042541
"PI641246:250042543",0.392537,"PI641246",250042543
"PI641247:250032179",0.218491,"PI641247",250032179
"PI641248:250042467",0.239396,"PI641248",250042467
"PI641249:250033456",0.186732,"PI641249",250033456
"PI641251:250033310",0.325149,"PI641251",250033310
"PI641252:250032215",0.36741,"PI641252",250032215
"PI641253:250032066",0.370739,"PI641253",250032066
"PI641254:250032068",0.314273,"PI641254",250032068
"PI641255:250032029",0.33879,"PI641255",250032029
"PI641256:250031931",0.502606,"PI641256",250031931
"PI641257:250032186",0.362573,"PI641257",250032186
"PI641258:250032175",0.349269,"PI641258",250032175
"PI641259:250032155",0.506827,"PI641259",250032155
"PI641260:250033437",0.302279,"PI641260",250033437
"PI641261:250032087",0.578839,"PI641261",250032087
"PI641262:250032016",0.386812,"PI641262",250032016
"PI641263:250033484",0.281426,"PI641263",250033484
"PI641264:250032093",0.231821,"PI641264",250032093
"PI641265:250033438",0.312832,"PI641265",250033438
"PI641266:250033275",0.301796,"PI641266",250033275
"PI641711:250033430",0.365261,"PI641711",250033430
"PI642762:250041964",0.188812,"PI642762",250041964
"PI642763:250041863",0.318057,"PI642763",250041863
"PI642764:250041969",0.166762,"PI642764",250041969
"PI642765:250041996",0.167478,"PI642765",250041996
"PI642767:250041933",0.24687,"PI642767",250041933
"PI643420:250041925",0.227028,"PI643420",250041925
"PI644099:250034579",0.212242,"PI644099",250034579
"PI644100:250031905",0.174158,"PI644100",250031905
"PI644101:250031192",0.115933,"PI644101",250031192
"PI644102:250032527",0.174479,"PI644102",250032527
"PI648423:250033433",0.356234,"PI648423",250033433
"PI648424:250033551",0.0917468,"PI648424",250033551
"PI648425:250031948",0.0869209,"PI648425",250031948
"PI648426:250031668",0.026739,"PI648426",250031668
"PI648427:250031390",0.0235676,"PI648427",250031390
"PI648428:250033674",0.0226285,"PI648428",250033674
"PI648429:250033862",0.0336699,"PI648429",250033862
"PI648430:250031683",0.0576816,"PI648430",250031683
"PI648431:250031523",0.022407,"PI648431",250031523
"PI648432:250034694",0.0623008,"PI648432",250034694
"PI648433:250034687",0.0253748,"PI648433",250034687
"PI651530:250041872",0.389948,"PI651530",250041872
"PI651531:250041867",0.262459,"PI651531",250041867
"PI651532:250041853",0.212344,"PI651532",250041853
"PI651533:250041818",0.215562,"PI651533",250041818
"PI651534:250041831",0.398607,"PI651534",250041831
"PI651535:250041799",0.337681,"PI651535",250041799
"PI651536:250041915",0.31748,"PI651536",250041915
"PI651537:250041922",0.146543,"PI651537",250041922
"PI651538:250041786",0.270776,"PI651538",250041786
"PI651539:250041830",0.278363,"PI651539",250041830
"PI651540:250041746",0.16496,"PI651540",250041746
"PI651541:250041844",0.120961,"PI651541",250041844
"PI651542:250041817",0.172087,"PI651542",250041817
"PI651543:250041862",0.177659,"PI651543",250041862
"PI651544:250041784",0.223523,"PI651544",250041784
"PI651545:250041850",0.256362,"PI651545",250041850
"PI654048:250032002",0.182845,"PI654048",250032002
"PI654049:250032056",0.136371,"PI654049",250032056
"PI654050:250032045",0.127176,"PI654050",250032045
"PI654051:250042480",0.400041,"PI654051",250042480
"PI654051:250042491",0.196394,"PI654051",250042491
"PI654052:250042494",0.469491,"PI654052",250042494
"PI654053:250032060",0.2219,"PI654053",250032060
"PI654053:250042432",0.516698,"PI654053",250042432
"PI658071:250041824",0.235832,"PI658071",250041824
"PI658072:250041722",0.236346,"PI658072",250041722
"PI658073:250041814",0.194908,"PI658073",250041814
"PI658074:250041913",0.229697,"PI658074",250041913
"PI658075:250041905",0.125217,"PI658075",250041905
"PI658076:250041791",0.202276,"PI658076",250041791
"PI658077:250041836",0.229297,"PI658077",250041836
"PI658078:250041821",0.0950602,"PI658078",250041821
"PI658079:250041812",0.0895687,"PI658079",250041812
"PI658080:250041918",0.121306,"PI658080",250041918
"PI658081:250041856",0.0766428,"PI658081",250041856
"PI658082:250041906",0.440978,"PI658082",250041906
"PI658083:250041914",0.259362,"PI658083",250041914
"PI658084:250041911",0.282374,"PI658084",250041911
"PI658085:250041864",0.279816,"PI658085",250041864
"PI658086:250041865",0.285061,"PI658086",250041865
"PI658087:250041806",0.175245,"PI658087",250041806
"PI658088:250041840",0.0828105,"PI658088",250041840
"PI658089:250041789",0.210285,"PI658089",250041789
"PI658090:250041852",0.174709,"PI658090",250041852
"PI659678:250041819",0.18061,"PI659678",250041819
"PI659679:250041798",0.232636,"PI659679",250041798
"PI659680:250041871",0.150399,"PI659680",250041871
"PI659681:250041859",0.155171,"PI659681",250041859
"Q2-LH198:250007492",0.998169,"Q2-LH198",250007492
"Q2:250007491",0.092828,"Q2",250007491
"R109B:250039751",0.326638,"R109B",250039751
"R109B:250047926",0.304902,"R109B",250047926
"R168:250039754",0.150122,"R168",250039754
"R168:250047929",0.149009,"R168",250047929
"R177:250040072",0.20563,"R177",250040072
"R229:250040041",0.0481062,"R229",250040041
"R23(98):250007485",0.0931947,"R23(98)",250007485
"R23(99):250007486",0.0958498,"R23(99)",250007486
"R36-LH198:250007488",0.433414,"R36-LH198",250007488
"R36:250007487",0.0862267,"R36",250007487
"R4:250040086",0.141713,"R4",250040086
"RD3012:250007159",0.999954,"RD3012",250007159
"RD4577:250007408",0.136842,"RD4577",250007408
"RD4578:250007480",0.136923,"RD4578",250007480
"RD4579:250007155",0.142773,"RD4579",250007155
"RD6501:250007157",0.0786005,"RD6501",250007157
"RD6502:250007144",0.0817962,"RD6502",250007144
"SA24:250031053",0.131446,"SA24",250031053
"SA24:250031172",0.13361,"SA24",250031172
"SA24:250031278",0.131087,"SA24",250031278
"SA24:250031377",0.132891,"SA24",250031377
"SA24:250031518",0.131405,"SA24",250031518
"SA24:250031663",0.131917,"SA24",250031663
"SA24:250031837",0.130919,"SA24",250031837
"SA24:250031922",0.134371,"SA24",250031922
"SA24:250032075",0.131634,"SA24",250032075
"SA24:250032174",0.131846,"SA24",250032174
"SA24:250032287",0.132124,"SA24",250032287
"SA24:250032386",0.129984,"SA24",250032386
"SA24:250032590",0.130243,"SA24",250032590
"SA24:250032766",0.165844,"SA24",250032766
"SA24:250032960",0.132111,"SA24",250032960
"SA24:250033026",0.131803,"SA24",250033026
"SA24:250033202",0.131648,"SA24",250033202
"SA24:250033330",0.130731,"SA24",250033330
"SA24:250033439",0.130339,"SA24",250033439
"SA24:250033576",0.131609,"SA24",250033576
"SA24:250033714",0.13144,"SA24",250033714
"SA24:250033807",0.132408,"SA24",250033807
"SA24:250034571",0.131949,"SA24",250034571
"SA24:250034675",0.133293,"SA24",250034675
"SA24:250034862",0.131623,"SA24",250034862
"SA24:250034971",0.131529,"SA24",250034971
"SA24:250035103",0.131183,"SA24",250035103
"SA24:250035204",0.132982,"SA24",250035204
"SA24:250040033",0.131231,"SA24",250040033
"SAN_349a-1:250033223",0.216834,"SAN_349a-1",250033223
"SAN349a-1(Holland):250042430",0.108787,"SAN349a-1(Holland)",250042430
"SC16:250033297",0.258792,"SC16",250033297
"SC212M:250031317",0.214007,"SC212M",250031317
"SC213R:250039803",0.203603,"SC213R",250039803
"SC213R:250047978",0.198167,"SC213R",250047978
"SC229:250033225",0.244348,"SC229",250033225
"SC235R3:250033205",0.324219,"SC235R3",250033205
"SC276Q2:250031655",0.171345,"SC276Q2",250031655
"SC277:250031630",0.262871,"SC277",250031630
"SC285:250033199",0.253405,"SC285",250033199
"SC301:250031791",0.316856,"SC301",250031791
"SC333:250033088",0.509865,"SC333",250033088
"SC343:250033154",0.22168,"SC343",250033154
"SC344:250031787",0.317479,"SC344",250031787
"SC353:250031656",0.215864,"SC353",250031656
"SC357:250040094",0.244973,"SC357",250040094
"SC359:250033108",0.303003,"SC359",250033108
"SC375:250031788",0.989704,"SC375",250031788
"SC401:250033157",0.288477,"SC401",250033157
"SC54:250031642",0.253445,"SC54",250031642
"SC55:250040090",0.24469,"SC55",250040090
"SC76:250031623",0.172567,"SC76",250031623
"SD40:250040070",0.119621,"SD40",250040070
"SD44:250040030",0.204746,"SD44",250040030
"SD46:250007212",0.999971,"SD46",250007212
"Sg1533:250040200",0.147438,"Sg1533",250040200
"Sg18:250039783",0.146213,"Sg18",250039783
"Sg18:250047958",0.14462,"Sg18",250047958
"T173:250031753",0.15785,"T173",250031753
"T232:250040156",0.204912,"T232",250040156
"T234:250040008",0.309609,"T234",250040008
"T8:250032801",0.152291,"T8",250032801
"T8:250040060",0.151949,"T8",250040060
"TIL01:250040842",0.288603,"TIL01",250040842
"TIL02:250040843",0.260972,"TIL02",250040843
"TIL03:250040844",0.253441,"TIL03",250040844
"TIL04:250040845",0.303588,"TIL04",250040845
"TIL05:250040846",0.247125,"TIL05",250040846
"TIL06:250040847",0.298879,"TIL06",250040847
"TIL07:250040848",0.45752,"TIL07",250040848
"TIL08:250040849",0.299972,"TIL08",250040849
"TIL09:250040850",0.248826,"TIL09",250040850
"TIL10:250040851",0.264019,"TIL10",250040851
"TIL11:250040852",0.356784,"TIL11",250040852
"TIL12:250040853",0.335898,"TIL12",250040853
"TIL14:250040854",0.30994,"TIL14",250040854
"TIL15:250040855",0.338259,"TIL15",250040855
"TIL16:250040856",0.301399,"TIL16",250040856
"TIL17:250040857",0.245458,"TIL17",250040857
"TR_9-1-1-6:250032334",0.268348,"TR_9-1-1-6",250032334
"tripsacum:250039840",0.950835,"tripsacum",250039840
"tripsacum:250048015",0.924907,"tripsacum",250048015
"Tx114:250032956",0.158757,"Tx114",250032956
"Tx204:250032767",0.159106,"Tx204",250032767
"Tx204:250040781",0.148798,"Tx204",250040781
"Tx205:250032935",0.157964,"Tx205",250032935
"Tx303:250030997",0.123294,"Tx303",250030997
"Tx303:250040016",0.123773,"Tx303",250040016
"Tx303:250040816",0.119511,"Tx303",250040816
"Tx303(Ames19327):250027498",0.123059,"Tx303(Ames19327)",250027498
"Tx303(Ames19327):250028958",0.125106,"Tx303(Ames19327)",250028958
"Tx325:250034599",0.31205,"Tx325",250034599
"Tx325(Warburton):250041983",0.166824,"Tx325(Warburton)",250041983
"Tx601:250040059",0.220755,"Tx601",250040059
"Tx772:250032983",0.237408,"Tx772",250032983
"Tzi10:250040038",0.258931,"Tzi10",250040038
"Tzi11:250040092",0.273238,"Tzi11",250040092
"Tzi16:250040058",0.176273,"Tzi16",250040058
"Tzi18:250040049",0.181273,"Tzi18",250040049
"Tzi25:250039790",0.246165,"Tzi25",250039790
"Tzi25:250047965",0.234381,"Tzi25",250047965
"Tzi8:250040137",0.260614,"Tzi8",250040137
"Tzi8:250040823",0.124334,"Tzi8",250040823
"Tzi8(PI506246):250027625",0.124884,"Tzi8(PI506246)",250027625
"Tzi8(PI506246):250027752",0.12533,"Tzi8(PI506246)",250027752
"Tzi9:250040017",0.219313,"Tzi9",250040017
"U267Y:250040221",0.220451,"U267Y",250040221
"unknown:250046424",0.0650958,"unknown",250046424
"VA102:250040204",0.0790319,"VA102",250040204
"Va14:250040022",0.179167,"Va14",250040022
"Va17:250040077",0.139789,"Va17",250040077
"Va22:250039835",0.167055,"Va22",250039835
"Va22:250048010",0.164034,"Va22",250048010
"Va26:250040214",0.168309,"Va26",250040214
"Va35:250039799",0.137126,"Va35",250039799
"Va35:250047974",0.134998,"Va35",250047974
"Va59:250039780",0.153269,"Va59",250039780
"Va59:250047955",0.154023,"Va59",250047955
"Va85:250040165",0.28618,"Va85",250040165
"Va99:250039826",0.160337,"Va99",250039826
"Va99:250048001",0.159408,"Va99",250048001
"VaW6:250040082",0.258908,"VaW6",250040082
"VEN_981a-1:250031839",0.209707,"VEN_981a-1",250031839
"W117Ht:250039774",0.180537,"W117Ht",250039774
"W117Ht:250047949",0.178926,"W117Ht",250047949
"W153R:250039828",0.132127,"W153R",250039828
"W153R:250048003",0.131493,"W153R",250048003
"W182B:250039832",0.134711,"W182B",250039832
"W182B:250048007",0.133613,"W182B",250048007
"W22_QTL10:250007746",0.0862553,"W22_QTL10",250007746
"W22:250039794",0.0918963,"W22",250039794
"W22:250040808",0.0897732,"W22",250040808
"W22:250046879",0.08045,"W22",250046879
"W22:250047969",0.0903594,"W22",250047969
"W22R-r-std_CS-2909-1:250040186",0.089204,"W22R-r-std_CS-2909-1",250040186
"W552:250007731",0.153872,"W552",250007731
"W64A:250040195",0.109572,"W64A",250040195
"WD:250039760",0.257246,"WD",250039760
"WD:250047935",0.240507,"WD",250047935
"WD456:250032530",0.24832,"WD456",250032530
"Wf9:250040168",0.0997218,"Wf9",250040168
"Yu796_NS:250040150",0.311219,"Yu796_NS",250040150
"Z001E0001:250021125",0.0751652,"Z001E0001",250021125
"Z001E0001:250079793",0.0702938,"Z001E0001",250079793
"Z001E0002:250021137",0.0816107,"Z001E0002",250021137
"Z001E0002:250079805",0.076222,"Z001E0002",250079805
"Z001E0003:250021149",0.0749034,"Z001E0003",250021149
"Z001E0003:250079817",0.0732499,"Z001E0003",250079817
"Z001E0004:250021176",0.0729224,"Z001E0004",250021176
"Z001E0004:250079829",0.0731863,"Z001E0004",250079829
"Z001E0005:250021188",0.0698327,"Z001E0005",250021188
"Z001E0005:250079841",0.0718116,"Z001E0005",250079841
"Z001E0006:250021200",0.0838758,"Z001E0006",250021200
"Z001E0006:250079853",0.0851042,"Z001E0006",250079853
"Z001E0007:250021212",0.065117,"Z001E0007",250021212
"Z001E0007:250079865",0.0652283,"Z001E0007",250079865
"Z001E0008:250021114",0.0662416,"Z001E0008",250021114
"Z001E0008:250079782",0.0688628,"Z001E0008",250079782
"Z001E0009:250021126",0.0784341,"Z001E0009",250021126
"Z001E0009:250079794",0.0753592,"Z001E0009",250079794
"Z001E0010:250021138",0.0791082,"Z001E0010",250021138
"Z001E0010:250079806",0.0798628,"Z001E0010",250079806
"Z001E0011:250021150",0.093908,"Z001E0011",250021150
"Z001E0011:250079818",0.0853936,"Z001E0011",250079818
"Z001E0011:250178774",0.0785008,"Z001E0011",250178774
"Z001E0012:250021177",0.0905321,"Z001E0012",250021177
"Z001E0012:250079830",0.0877689,"Z001E0012",250079830
"Z001E0013:250021189",0.0803197,"Z001E0013",250021189
"Z001E0013:250079842",0.081988,"Z001E0013",250079842
"Z001E0014:250021201",0.0748854,"Z001E0014",250021201
"Z001E0014:250079854",0.0733994,"Z001E0014",250079854
"Z001E0015:250021213",0.0807945,"Z001E0015",250021213
"Z001E0015:250079866",0.0748472,"Z001E0015",250079866
"Z001E0016:250021115",0.0857391,"Z001E0016",250021115
"Z001E0016:250079783",0.0798226,"Z001E0016",250079783
"Z001E0017:250021127",0.106813,"Z001E0017",250021127
"Z001E0017:250079795",0.0982283,"Z001E0017",250079795
"Z001E0018:250021139",0.0664526,"Z001E0018",250021139
"Z001E0018:250079807",0.0682544,"Z001E0018",250079807
"Z001E0019:250021151",0.0561776,"Z001E0019",250021151
"Z001E0019:250079819",0.0496537,"Z001E0019",250079819
"Z001E0020:250024710",0.0608243,"Z001E0020",250024710
"Z001E0021:250024722",0.0949849,"Z001E0021",250024722
"Z001E0022:250024734",0.0571442,"Z001E0022",250024734
