Year,Tier,Range,Pass,Gen,plate,Grp,Switch,New_Block_Pass,New_Block_Range,GRIN.pedigree,Source
2017,3,7,79,1223,5,New_Lines,1,5,2,Pa760,PI 560075
2017,3,6,67,1431,5,New_Lines,1,3,2,Oh7K,NSL 52605
2017,3,7,71,1525,5,New_Lines,1,4,2,H111,PI 550527
2017,3,7,76,1362,5,New_Lines,1,4,2,PHP85,PI 559944
2017,3,6,64,1190,5,New_Lines,1,3,2,R914,NSL 30910
2017,3,7,74,798,5,New_Lines,1,4,2,MM402A,PI 554615
2017,3,7,73,797,5,New_Lines,1,4,2,OC10,PI 553063
2017,3,7,65,1099,5,New_Lines,1,3,2,LH213,PI 547090
2017,3,7,64,1128,5,New_Lines,1,3,2,LH212Ht,PI 547089
2017,3,7,80,1369,5,New_Lines,1,5,2,Va35,PI 587150
2017,3,6,78,808,5,New_Lines,1,5,2,NY 166 (Neveh Yaar),PI 200184
2017,3,6,71,1080,5,New_Lines,1,4,2,AusTRCF 306065,NSL 437925
2017,3,6,65,977,5,New_Lines,1,3,2,R924,NSL 30913
2017,3,7,68,1034,5,New_Lines,1,3,2,B59,PI 550462
2017,3,7,84,840,5,New_Lines,1,5,2,N505,PI 594054
2017,3,7,75,1468,5,New_Lines,1,4,2,NQ508,PI 559918
2017,3,7,70,1,5,Check,0,4,2,B73,14SJMY:Breed:0001
2017,3,7,69,1328,5,New_Lines,1,4,2,B65,PI 550463
2017,3,6,69,774,5,New_Lines,1,4,2,Oh422,NSL 68211
2017,3,6,79,1085,5,New_Lines,1,5,2,2 KM 368 INBRED,PI 267166
2017,3,6,63,692,5,New_Lines,1,3,2,R197,NSL 30902
2017,3,7,78,1221,5,New_Lines,1,5,2,PHWG5,PI 559954
2017,3,7,83,1751,6,New_Lines,1,5,2,Hi33,PI 593014
2017,3,6,70,668,6,New_Lines,1,4,2,AusTRCF 305829,NSL 437903
2017,3,6,80,1726,6,New_Lines,1,5,2,NO. 1032 INBRED,PI 303928
2017,3,6,83,781,6,New_Lines,1,5,2,R-18 INBR.FR.SUPERGOLD,PI 340856
2017,3,6,73,1020,6,New_Lines,1,4,2,AusTRCF 306309,NSL 437995
2017,4,10,114,1064,6,New_Lines,1,4,3,Mo37,Ames 28935
2017,4,10,103,1764,6,New_Lines,1,2,3,TZEI 11,PI 641071
2017,4,9,92,1744,6,New_Lines,1,1,3,Va12C,Ames 14113
2017,4,10,128,728,6,New_Lines,1,5,3,L 678,Ames 10265
2017,4,10,89,1813,6,New_Lines,1,1,3,INBRED 100,PI 186197
2017,4,10,111,1752,6,New_Lines,1,3,3,CML 322,Ames 27096
2017,4,10,123,1730,6,New_Lines,1,5,3,TZSTRI107,PI 639931
2017,2,15,33,615,6,New_Lines,1,5,5,ICI 441,PI 559381
2017,4,10,125,1739,6,New_Lines,1,5,3,GA222,Ames 10252
2017,4,11,114,779,6,New_Lines,1,4,4,NO. 1201 INBRED,PI 303940
2017,2,14,23,548,6,New_Lines,1,3,5,58611 Inbred A632,PI 648423
2017,4,10,108,1772,6,New_Lines,1,3,3,SC144,Ames 10274
2017,4,11,95,1599,6,New_Lines,1,1,4,Ki3,Ames 27123
2017,4,10,100,1743,6,New_Lines,1,2,3,Mo14W,PI 558530
2017,4,10,109,1279,6,New_Lines,1,3,3,Va37,Ames 19010
2017,4,10,91,1650,6,New_Lines,1,1,3,IA 88,PI 340878
2017,4,10,97,1559,6,New_Lines,1,2,3,Mo6,PI 558524
2017,4,11,116,272,6,New_Lines,1,4,4,A661N,PI 406126
2017,4,10,98,1742,6,New_Lines,1,2,3,Mo9W,PI 558526
2017,2,15,31,290,6,New_Lines,1,4,5,PHJ90,PI 548799
2017,4,10,112,1753,6,New_Lines,1,3,3,CML 328,Ames 27098
2017,4,11,94,424,6,New_Lines,1,1,4,A208,Ames 23402
2017,4,9,91,1654,6,New_Lines,1,1,3,NC248,Ames 12740
2017,2,14,36,334,6,New_Lines,1,5,5,A629,Ames 23465
2017,4,10,104,1540,6,New_Lines,1,2,3,TZEI 12,PI 641072
2017,4,10,101,1748,6,New_Lines,1,2,3,Hi28,PI 593010
2017,2,15,22,377,6,New_Lines,1,3,5,STRAIN 451B-4-68(B),PI 358529
2017,4,10,124,1765,6,New_Lines,1,5,3,Hi56,PI 641238
2017,4,10,92,517,6,New_Lines,1,1,3,A328NW,PI 406115
2017,4,10,105,1647,6,New_Lines,1,3,3,Hi61,PI 641243
2017,4,11,97,1472,6,New_Lines,1,2,4,Il778d,Ames 27446
2017,2,14,28,521,6,New_Lines,1,4,5,C68,Ames 22023
2017,2,14,35,432,6,New_Lines,1,5,5,A617,Ames 23456
2017,2,15,25,681,6,New_Lines,1,4,5,TANG CHAO INBRED,PI 405709
2017,4,10,106,1766,6,New_Lines,1,3,3,Hi67,PI 641249
2017,2,15,16,397,6,New_Lines,1,2,5,NY 65 (Neveh Yaar),PI 200181
2017,4,10,121,1011,6,New_Lines,1,5,3,AusTRCF 305817,NSL 437891
2017,4,10,110,870,6,New_Lines,1,3,3,Tx738,Ames 22765
2017,4,10,118,1493,6,New_Lines,1,4,3,H118w,NSL 197106
2017,2,14,30,975,6,New_Lines,1,4,5,W 3607,Ames 22052
2017,4,10,99,1,6,Check,0,2,3,B73,14SJMY:Breed:0001
2017,2,14,18,649,6,New_Lines,1,3,5,H8431,PI 601610
2017,4,10,94,1657,6,New_Lines,1,1,3,Ab610,PI 542938
2017,2,15,38,746,6,New_Lines,1,5,5,B107,PI 597925
2017,4,9,93,1778,6,New_Lines,1,1,3,Tx71,Ames 22760
2017,2,15,28,282,6,New_Lines,1,4,5,S 90,PI 535923
2017,4,10,95,1553,6,New_Lines,1,1,3,T101,PI 550515
2017,2,15,17,398,6,New_Lines,1,3,5,NY 476 (Neveh Yaar),PI 200191
2017,2,15,27,491,6,New_Lines,1,4,5,SD44,PI 524969
2017,2,14,37,1287,6,New_Lines,1,5,5,A632HT,Ames 23468
2017,4,10,119,1,6,Check,0,4,3,B73,14SJMY:Breed:0001
2017,2,14,40,374,6,New_Lines,1,5,5,MS116,Ames 24729
2017,4,11,113,1452,6,New_Lines,1,4,4,NO. 1037 INBRED,PI 303929
2017,4,10,102,1758,6,New_Lines,1,2,3,Tx807,PI 619430
2017,2,15,40,507,6,New_Lines,1,5,5,BO9,PI 601007
2017,2,14,22,1271,6,New_Lines,1,3,5,Oh605,PI 639111
2017,4,10,90,1537,6,New_Lines,1,1,3,B-4541,PI 340838
2017,4,10,116,1805,6,New_Lines,1,4,3,CI 23,CIze 23
2017,2,14,29,765,6,New_Lines,1,4,5,Ia Ev3004,Ames 22027
2017,2,15,37,620,6,New_Lines,1,5,5,W153R,PI 587154
2017,2,15,30,1356,6,New_Lines,1,4,5,PHP76,PI 543846
2017,2,15,18,1346,6,New_Lines,1,3,5,T8144 INBRED,PI 267167
2017,2,15,34,830,6,New_Lines,1,5,5,OS602,PI 559921
2017,2,15,32,895,6,New_Lines,1,4,5,LIBC 4,PI 555650
2017,4,10,115,1803,6,New_Lines,1,4,3,Hi38 C1,Ames 28957
2017,2,14,21,933,6,New_Lines,1,3,5,PHW03,PI 601790
2017,2,15,19,294,6,New_Lines,1,3,5,NO. 1185 INBRED,PI 303938
2017,2,14,26,1,6,Check,0,4,5,B73,14SJMY:Breed:0001
2017,2,14,32,639,6,New_Lines,1,4,5,A321,Ames 23421
2017,4,9,94,1661,6,New_Lines,1,1,3,Tx706,Ames 23924
2017,2,15,39,401,6,New_Lines,1,5,5,FR19,PI 600772
2017,2,15,24,600,6,New_Lines,1,3,5,CHI-41,PI 391660
2017,4,9,89,1574,6,New_Lines,1,1,3,NC222,Ames 12729
2017,2,14,34,361,6,New_Lines,1,5,5,A556,Ames 23450
2017,4,10,122,1239,6,New_Lines,1,5,3,A622N,PI 406124
2017,2,15,35,932,6,New_Lines,1,5,5,P39,PI 587133
2017,2,15,23,485,6,New_Lines,1,3,5,STRAIN T24-395-68(B),PI 358536
2017,2,15,21,483,6,New_Lines,1,3,5,BR-17 INBR.FR.SUPERGOLD,PI 340851
2017,2,14,38,529,6,New_Lines,1,5,5,MS68,Ames 24711
2017,2,14,24,634,6,New_Lines,1,3,5,(Twan x Tzuh)-S6,Ames 2338
2017,2,14,19,330,6,New_Lines,1,3,5,CR14,PI 601683
2017,2,14,20,632,6,New_Lines,1,3,5,L 139,PI 601728
2017,4,11,112,1815,6,New_Lines,1,3,4,E680-3-1-1(S6) INBRED,PI 221821
2017,4,11,110,1345,6,New_Lines,1,3,4,A243-1-2(S10) INBRED (PERUVIAN),PI 221805
2017,2,15,20,676,6,New_Lines,1,3,5,T242,PI 340830
2017,4,10,113,1796,6,New_Lines,1,4,3,U267Y,Ames 27191
2017,2,14,39,243,6,New_Lines,1,5,5,MS75,Ames 24715
2017,2,15,26,300,6,New_Lines,1,4,5,HUO BAO MI (JI 0235),PI 405714
2017,2,15,29,608,6,New_Lines,1,4,5,LH220Ht,PI 538011
2017,2,14,27,762,6,New_Lines,1,4,5,Mo42,Ames 20120
2017,2,14,25,520,7,New_Lines,1,4,5,Oh43,Ames 19288
2017,4,9,90,1773,7,New_Lines,1,1,3,NC224,Ames 12730
2017,4,10,93,688,7,New_Lines,1,1,3,Ab18,PI 542937
2017,2,14,33,353,7,New_Lines,1,5,5,A334,Ames 23423
2017,2,15,36,713,7,New_Lines,1,5,5,A619,PI 587139
2017,2,14,31,1179,7,New_Lines,1,4,5,A116,Ames 23394
2017,2,9,10,195,7,New_Lines,1,2,3,908,PI 233321
2017,2,17,32,559,7,New_Lines,1,4,6,R223,NSL 42804
2017,2,10,12,276,7,New_Lines,1,2,3,MS153,Ames 24734
2017,2,17,25,965,7,New_Lines,1,4,6,AD 330,Ames 28991
2017,2,17,11,775,7,New_Lines,1,2,6,MS107,Ames 24728
2017,2,17,35,1420,7,New_Lines,1,5,6,NY 188 (Neveh Yaar),PI 200185
2017,2,17,15,852,7,New_Lines,1,2,6,H42,Ames 26784
2017,2,9,6,383,7,New_Lines,1,1,3,AD 175,Ames 28973
2017,2,10,10,270,7,New_Lines,1,2,3,A683,Ames 23505
2017,2,17,19,758,7,New_Lines,1,3,6,Oh43E,Ames 27183
2017,2,10,27,257,7,New_Lines,1,4,3,R53,NSL 30869
2017,2,17,13,563,7,New_Lines,1,2,6,MS211,Ames 24742
2017,2,10,13,1584,7,New_Lines,1,2,3,MINN #5,Ames 26004
2017,2,9,19,419,7,New_Lines,1,3,3,N190,PI 550565
2017,2,16,39,522,7,New_Lines,1,5,5,Ia453,Ames 22030
2017,2,10,6,235,7,New_Lines,1,1,3,A651,Ames 23484
2017,2,16,38,1074,7,New_Lines,1,5,5,R168,Ames 19326
2017,2,17,17,544,7,New_Lines,1,3,6,CH701-30,Ames 27069
2017,2,17,30,971,7,New_Lines,1,4,6,W22R,NSL 30067
2017,2,10,15,577,7,New_Lines,1,2,3,LH143 (Maintainer),Ames 27450
2017,2,10,9,158,7,New_Lines,1,2,3,A678,Ames 23502
2017,2,17,33,806,7,New_Lines,1,5,6,A648,NSL 81597
2017,2,9,20,224,7,New_Lines,1,3,3,ND259,PI 550571
2017,2,17,20,677,7,New_Lines,1,3,6,A632.75 A1 A2 C1 R1-r B1 Pl1,Ames 27451
2017,2,10,23,284,7,New_Lines,1,3,3,W703,NSL 30056
2017,2,17,34,395,7,New_Lines,1,5,6,AusTRCF 305819,NSL 437893
2017,2,17,28,1181,7,New_Lines,1,4,6,R216A,NSL 29304
2017,2,17,22,1309,7,New_Lines,1,3,6,Mo511W,Ames 28945
2017,2,9,24,896,7,New_Lines,1,3,3,OQ101,PI 559919
2017,2,10,14,472,7,New_Lines,1,2,3,Il 101T,Ames 27119
2017,2,17,27,454,7,New_Lines,1,4,6,AD SA6,Ames 29006
2017,2,17,14,535,7,New_Lines,1,2,6,A632 +/sh2,Ames 26760
2017,2,17,31,1290,7,New_Lines,1,4,6,W374B,NSL 30068
2017,2,9,17,418,7,New_Lines,1,3,3,ND253,PI 550541
2017,2,17,2,320,7,New_Lines,1,1,6,A239,Ames 23405
2017,2,10,19,474,7,New_Lines,1,3,3,AD 139 DS,Ames 28971
2017,2,10,4,464,7,New_Lines,1,1,3,A636,Ames 23474
2017,2,17,16,24,7,New_Lines,1,2,6,CH711-10,Ames 27018
2017,2,9,15,379,7,New_Lines,1,2,3,CHI-69 INB.,PI 405706
2017,2,17,26,453,7,New_Lines,1,4,6,AD SA3,Ames 29003
2017,2,18,6,1027,7,New_Lines,1,1,6,STRAIN T33-399-68(B),PI 358538
2017,2,18,5,1026,7,New_Lines,1,1,6,STRAIN T32-397-68(B),PI 358537
2017,2,17,9,437,7,New_Lines,1,2,6,MS100,Ames 24726
2017,2,17,18,1161,7,New_Lines,1,3,6,I29,Ames 27115
2017,2,10,21,684,7,New_Lines,1,3,3,AD SA20,Ames 29020
2017,2,10,24,285,7,New_Lines,1,3,3,W64A,NSL 30058
2017,2,10,8,238,7,New_Lines,1,1,3,A674,Ames 23498
2017,2,17,1,317,7,New_Lines,1,1,6,ABPl 2,Ames 22792
2017,2,9,9,675,7,New_Lines,1,2,3,883,PI 233320
2017,2,9,5,445,7,New_Lines,1,1,3,AD 123 DS,Ames 28972
2017,2,17,37,1535,7,New_Lines,1,5,6,FC46,PI 257517
2017,2,10,1,430,7,New_Lines,1,1,3,A451,Ames 23438
2017,2,9,22,321,7,New_Lines,1,3,3,OC2,PI 553055
2017,2,17,36,564,7,New_Lines,1,5,6,N72-3-1-1 INBRED,PI 221743
2017,2,18,1,709,7,New_Lines,1,1,6,R-53-1 INBR.FR.YELPEARL,PI 340866
2017,2,10,18,382,7,New_Lines,1,3,3,IA2132 Goodman-Buckler,Ames 28364
2017,2,17,7,742,7,New_Lines,1,1,6,A680,Ames 23503
2017,2,10,2,261,7,New_Lines,1,1,3,A502,Ames 23445
2017,2,17,5,528,7,New_Lines,1,1,6,A671,Ames 23495
2017,2,17,24,964,7,New_Lines,1,3,6,AD 284,Ames 28984
2017,2,9,3,251,7,New_Lines,1,1,3,CO252,Ames 27049
2017,2,17,29,552,7,New_Lines,1,4,6,R222,NSL 29319
2017,2,10,3,332,7,New_Lines,1,1,3,A619HT,Ames 23458
2017,2,17,38,371,7,New_Lines,1,5,6,T8354 INBRED,PI 267170
2017,2,10,17,381,7,New_Lines,1,3,3,A619E,Ames 28170
2017,2,10,22,179,7,New_Lines,1,3,3,P39,NSL 8585
2017,2,9,8,260,7,New_Lines,1,1,3,A7,NSL 42872
2017,2,10,7,465,7,New_Lines,1,1,3,A672,Ames 23496
2017,2,9,4,1055,7,New_Lines,1,1,3,Ia5125B,Ames 27117
2017,2,16,33,628,7,New_Lines,1,5,5,FBHJ,PI 601439
2017,2,9,16,414,7,New_Lines,1,2,3,LH202,PI 539924
2017,2,10,5,263,7,New_Lines,1,1,3,A638,Ames 23476
2017,2,9,1,171,7,New_Lines,1,1,3,CO150,Ames 27041
2017,2,9,2,172,7,New_Lines,1,1,3,CO158,Ames 27042
2017,2,16,40,450,7,New_Lines,1,5,5,Ms100,Ames 22442
2017,2,10,16,1,7,Check,0,2,3,B73,14SJMY:Breed:0001
2017,2,10,25,461,7,New_Lines,1,4,3,WR3,NSL 30066
2017,2,10,20,452,7,New_Lines,1,3,3,AD 221,Ames 28995
2017,2,9,23,393,7,New_Lines,1,3,3,CS405,PI 559916
2017,2,9,14,175,7,New_Lines,1,2,3,CHAN 11 INBRED,PI 405705
2017,2,9,7,258,7,New_Lines,1,1,3,ND385,NSL 32731
2017,2,17,40,708,7,New_Lines,1,5,6,B-28,PI 340860
2017,2,18,4,995,7,New_Lines,1,1,6,STRAIN T20-2-68(B),PI 358534
2017,2,9,21,1,7,Check,0,3,3,B73,14SJMY:Breed:0001
2017,2,17,4,463,7,New_Lines,1,1,6,A618,Ames 23457
2017,2,16,37,868,7,New_Lines,1,5,5,A634,Ames 19308
2017,2,17,21,1769,7,New_Lines,1,3,6,NC286,Ames 28424
2017,2,17,8,562,7,New_Lines,1,1,6,MS80,Ames 24720
2017,2,17,10,745,7,New_Lines,1,2,6,MS106,Ames 24727
2017,2,17,12,347,8,New_Lines,1,2,6,MS203,Ames 24739
2017,2,17,23,963,8,New_Lines,1,3,6,AD 316 DS,Ames 28977
2017,2,10,26,286,8,New_Lines,1,4,3,W37A,NSL 30073
2017,2,10,11,342,8,New_Lines,1,2,3,MS57,Ames 24709
2017,2,9,25,295,8,New_Lines,1,4,3,F42,PI 601026
2017,2,17,6,1,8,Check,0,1,6,B73,14SJMY:Breed:0001
2017,2,18,2,598,8,New_Lines,1,1,6,14H-588-68(B),PI 358523
2017,2,6,26,448,8,New_Lines,1,4,2,W 6757,Ames 22065
2017,2,5,4,55,8,New_Lines,1,1,2,Inbred 6-907,PI 236997
2017,2,7,30,378,8,New_Lines,1,4,2,S 48,PI 369442
2017,2,7,35,306,8,New_Lines,1,5,2,4562 INBRED,PI 415083
2017,2,5,7,98,8,New_Lines,1,1,2,4564 INBRED,PI 415084
2017,2,7,9,166,8,New_Lines,1,2,2,MS1334,Ames 24752
2017,2,7,24,193,8,New_Lines,1,3,2,277,PI 233315
2017,2,6,24,254,8,New_Lines,1,3,2,W 5552,Ames 22057
2017,2,7,20,181,8,New_Lines,1,3,2,W182B,NSL 30062
2017,2,6,40,431,8,New_Lines,1,5,2,A572,Ames 23451
2017,2,6,33,13,8,New_Lines,1,5,2,A422,Ames 23433
2017,2,6,23,134,8,New_Lines,1,3,2,IP 39,Ames 22032
2017,2,8,4,190,8,New_Lines,1,1,3,29MIBZ2,PI 548830
2017,2,6,16,37,8,New_Lines,1,2,2,A155,Ames 23396
2017,2,5,8,307,8,New_Lines,1,1,2,4566 INBRED,PI 415085
2017,2,6,34,14,8,New_Lines,1,5,2,A424,Ames 23434
2017,2,6,5,406,8,New_Lines,1,1,2,STRAIN 304A-408-68(B),PI 358527
2017,2,5,11,104,8,New_Lines,1,2,2,ND264,PI 522252
2017,2,7,5,155,8,New_Lines,1,1,2,A666,Ames 23490
2017,2,7,17,384,8,New_Lines,1,3,2,A641 Goodman-Buckler,Ames 32877
2017,2,7,11,1,8,Check,0,2,2,B73,14SJMY:Breed:0001
2017,2,5,5,89,8,New_Lines,1,1,2,NO. 380,PI 303924
2017,2,6,8,184,8,New_Lines,1,1,2,LH162,PI 539921
2017,2,6,4,780,8,New_Lines,1,1,2,T146,PI 340829
2017,2,6,22,215,8,New_Lines,1,3,2,Ia 2003,Ames 22028
2017,2,6,3,50,8,New_Lines,1,1,2,226,PI 233314
2017,2,6,12,234,8,New_Lines,1,2,2,PHR25,PI 601469
2017,2,6,25,736,8,New_Lines,1,4,2,W 6366,Ames 22059
2017,2,7,13,883,8,New_Lines,1,2,2,CSJ3,Ames 27057
2017,2,7,15,283,8,New_Lines,1,2,2,MEF156-55-2,Ames 27135
2017,2,5,6,170,8,New_Lines,1,1,2,PLS 61/10870 subline-1,PI 343953
2017,2,7,7,52,8,New_Lines,1,1,2,MS93,Ames 24725
2017,2,5,10,103,8,New_Lines,1,2,2,ND262,PI 522250
2017,2,6,9,185,8,New_Lines,1,2,2,RS 710,PI 539930
2017,2,7,39,313,8,New_Lines,1,5,2,SD57,PI 538235
2017,2,6,1,154,8,New_Lines,1,1,2,ND255,NSL 32722
2017,2,6,32,116,8,New_Lines,1,4,2,A407,Ames 23431
2017,2,6,27,449,8,New_Lines,1,4,2,A73,Ames 22439
2017,2,6,10,223,8,New_Lines,1,2,2,ND257,PI 550561
2017,2,6,39,122,8,New_Lines,1,5,2,A547,Ames 23448
2017,2,7,3,367,8,New_Lines,1,1,2,A653,Ames 23486
2017,2,5,2,1298,8,New_Lines,1,1,2,A165,NSL 42877
2017,2,7,18,864,8,New_Lines,1,3,2,5261,NSL 15405
2017,2,6,38,359,8,New_Lines,1,5,2,A500,Ames 23444
2017,2,7,14,252,8,New_Lines,1,2,2,CO125,Ames 27106
2017,2,7,12,542,8,New_Lines,1,2,2,CO236,Ames 27046
2017,2,7,29,203,8,New_Lines,1,4,2,K 10,PI 369438
2017,2,7,33,274,8,New_Lines,1,5,2,4554. INBRED,PI 415081
2017,2,5,3,49,8,New_Lines,1,1,2,176,PI 233313
2017,2,8,3,189,8,New_Lines,1,1,3,ND266,PI 548794
2017,2,5,1,159,8,New_Lines,1,1,2,ND474,NSL 32739
2017,2,6,19,390,8,New_Lines,1,3,2,C 14,NSL 42874
2017,2,6,13,302,8,New_Lines,1,2,2,PHJ75,PI 601776
2017,2,6,7,210,8,New_Lines,1,1,2,S 22,PI 535914
2017,2,6,31,229,8,New_Lines,1,4,2,A308,Ames 23418
2017,2,6,28,109,8,New_Lines,1,4,2,ABPl 5,Ames 22794
2017,2,7,26,1,8,Check,0,4,2,B73,14SJMY:Breed:0001
2017,2,7,4,368,8,New_Lines,1,1,2,A656,Ames 23488
2017,2,6,35,117,8,New_Lines,1,5,2,A450,Ames 23437
2017,2,7,38,182,8,New_Lines,1,5,2,S 63,PI 535920
2017,2,7,28,405,8,New_Lines,1,4,2,T140,PI 340826
2017,2,7,19,180,8,New_Lines,1,3,2,W153R,NSL 30059
2017,2,5,13,316,8,New_Lines,1,2,2,LH160,PI 539920
2017,2,7,16,146,8,New_Lines,1,2,2,W401,Ames 27194
2017,2,6,11,506,8,New_Lines,1,2,2,ZS01250,PI 595616
2017,2,7,22,388,8,New_Lines,1,3,2,ND283,NSL 32738
2017,2,6,30,636,8,New_Lines,1,4,2,A166,Ames 23398
2017,2,7,23,160,8,New_Lines,1,3,2,A12,NSL 42873
2017,2,8,1,315,8,New_Lines,1,1,3,SD65,PI 538238
2017,2,7,31,268,8,New_Lines,1,4,2,YANG,PI 391672
2017,2,7,8,376,8,New_Lines,1,1,2,MS201,Ames 24738
2017,2,6,37,16,8,New_Lines,1,5,2,A499,Ames 23443
2017,2,7,10,173,8,New_Lines,1,2,2,CO216,Ames 27044
2017,2,6,17,262,8,New_Lines,1,3,2,A588,Ames 23455
2017,2,6,21,1681,8,New_Lines,1,3,2,ABPl 3,Ames 10287
2017,2,7,21,462,8,New_Lines,1,3,2,W182E,NSL 30074
2017,2,5,9,73,8,New_Lines,1,2,2,ND261,PI 510674
2017,2,6,15,129,8,New_Lines,1,2,2,ND291,PI 631393
2017,2,7,27,167,8,New_Lines,1,4,2,T8302 INBRED,PI 267169
2017,2,8,2,217,8,New_Lines,1,1,3,ND265,PI 546494
2017,2,6,2,1628,8,New_Lines,1,1,2,A171,NSL 42878
2017,2,6,20,200,8,New_Lines,1,3,2,A654,PI 587141
2017,2,6,36,149,8,New_Lines,1,5,2,A498,Ames 23442
2017,2,6,29,227,8,New_Lines,1,4,2,A96,Ames 23393
2017,2,7,40,314,8,New_Lines,1,5,2,SD63,PI 538237
2017,2,6,18,20,8,New_Lines,1,3,2,P39 Goodman-Buckler,Ames 28186
2017,2,6,14,127,8,New_Lines,1,2,2,ND240,PI 607519
2017,2,5,12,209,8,New_Lines,1,2,2,S 17,PI 535913
2017,2,7,25,369,9,New_Lines,1,4,2,F115,PI 257513
2017,2,7,36,280,9,New_Lines,1,5,2,4655 INBRED,PI 415089
2017,2,7,6,131,9,New_Lines,1,1,2,MS12,Ames 24706
2017,2,7,34,305,9,New_Lines,1,5,2,4554 INBRED,PI 415082
2017,2,7,32,176,9,New_Lines,1,4,2,4550. INBRED,PI 415080
2017,2,7,2,236,9,New_Lines,1,1,2,A652,Ames 23485
2017,2,7,37,77,9,New_Lines,1,5,2,S 51,PI 535917
2017,2,7,1,641,9,New_Lines,1,1,2,A650,Ames 23483
2017,2,4,15,763,9,New_Lines,1,2,1,C15,Ames 22016
2017,2,4,11,102,9,New_Lines,1,2,1,W182B,Ames 19330
2017,2,3,3,61,9,New_Lines,1,1,1,CMV3,Ames 27038
2017,2,3,5,67,9,New_Lines,1,1,1,CM7,Ames 27070
2017,2,3,13,204,9,New_Lines,1,2,1,S 14,PI 369439
2017,2,3,16,412,9,New_Lines,1,2,1,S 59A,PI 535919
2017,2,4,9,121,9,New_Lines,1,2,1,IA2132,PI 587134
2017,2,3,6,68,9,New_Lines,1,1,1,CMV3,Ames 27104
2017,2,4,1,78,9,New_Lines,1,1,1,S 65,PI 535921
2017,2,3,20,133,9,New_Lines,1,3,1,C18,Ames 22017
2017,2,4,10,23,9,New_Lines,1,2,1,CM174,Ames 19316
2017,2,3,10,83,9,New_Lines,1,2,1,909,PI 233322
2017,2,3,23,222,9,New_Lines,1,3,1,NJ 159,Ames 22047
2017,2,4,17,7,9,New_Lines,1,3,1,C38,Ames 22021
2017,2,3,22,219,9,New_Lines,1,3,1,NJ 112,Ames 22044
2017,2,3,11,57,9,New_Lines,1,2,1,F7,PI 257507
2017,2,4,12,5,9,New_Lines,1,2,1,Mt42,Ames 20140
2017,2,3,31,74,9,New_Lines,1,4,1,ND167,NSL 32726
2017,2,2,12,43,9,New_Lines,1,2,1,ND1,NSL 32723
2017,2,3,25,19,9,New_Lines,1,4,1,S8,Ames 23509
2017,2,4,6,1,9,Check,0,1,1,B73,14SJMY:Breed:0001
2017,2,2,35,6,9,New_Lines,1,5,1,CM37,Ames 20190
2017,2,3,14,72,9,New_Lines,1,2,1,Prior B,PI 433486
2017,2,3,2,59,9,New_Lines,1,1,1,CL27,Ames 27029
2017,2,3,29,174,9,New_Lines,1,4,1,CO255,Ames 27050
2017,2,2,29,168,9,New_Lines,1,4,1,G15 T134,PI 340824
2017,2,2,30,66,9,New_Lines,1,4,1,G15 T134a,PI 340825
2017,2,2,25,26,9,New_Lines,1,4,1,CL18,Ames 27025
2017,2,3,24,45,9,New_Lines,1,3,1,A575,Ames 23452
2017,2,4,18,246,9,New_Lines,1,3,1,Ia 2076,Ames 22029
2017,2,2,17,105,9,New_Lines,1,3,1,S 3,PI 535901
2017,2,3,37,96,9,New_Lines,1,5,1,U 123,PI 369446
2017,2,2,26,33,9,New_Lines,1,4,1,CO220,Ames 27045
2017,2,3,28,249,9,New_Lines,1,4,1,CM234,Ames 27037
2017,2,3,17,525,9,New_Lines,1,3,1,ND249,PI 550530
2017,2,2,15,91,9,New_Lines,1,2,1,G3 T5a,PI 340818
2017,2,3,4,62,9,New_Lines,1,1,1,CO117,Ames 27039
2017,2,3,26,54,9,New_Lines,1,4,1,C30,Ames 26815
2017,2,2,37,8,9,New_Lines,1,5,1,M 23,Ames 22034
2017,2,2,1,1,9,Check,0,1,1,B73,14SJMY:Breed:0001
2017,2,4,8,85,9,New_Lines,1,1,1,ND251,PI 550532
2017,2,2,23,130,9,New_Lines,1,3,1,S4,Ames 23508
2017,2,2,20,10,9,New_Lines,1,3,1,W 3722,Ames 22054
2017,2,3,30,145,9,New_Lines,1,4,1,CO255,Ames 27107
2017,2,4,16,242,9,New_Lines,1,2,1,C22,Ames 22018
2017,2,2,4,63,9,New_Lines,1,1,1,T9,PI 340819
2017,2,2,39,422,9,New_Lines,1,5,1,A34,Ames 23391
2017,2,4,3,113,9,New_Lines,1,1,1,ND245,PI 550489
2017,2,2,36,241,9,New_Lines,1,5,1,C12-1,Ames 22015
2017,2,3,18,1053,9,New_Lines,1,3,1,779,PI 601376
2017,2,3,33,1693,9,New_Lines,1,5,1,829,PI 233319
2017,2,3,40,99,9,New_Lines,1,5,1,4659 INBRED,PI 415090
2017,2,4,14,415,9,New_Lines,1,2,1,C7e,Ames 22013
2017,2,3,8,81,9,New_Lines,1,1,1,469,PI 233316
2017,2,3,32,82,9,New_Lines,1,4,1,592,PI 233317
2017,2,2,6,65,9,New_Lines,1,1,1,G6 T123,PI 340822
2017,2,2,32,79,9,New_Lines,1,4,1,S 97,PI 535924
2017,2,2,34,199,9,New_Lines,1,5,1,C13,PI 587126
2017,2,2,28,42,9,New_Lines,1,4,1,ND36,NSL 32721
